Date,model_as_of_date,retrain_fold,universe_rows,pred_cat_positive,pred_lgbm_positive,both_models_positive,positive_agreement,risk_eligible,agreement_and_risk_eligible,quantile_long_signals,final_candidates,entries,replacements,exits_missing,exits_opposite,exits_weak,exits_age,holdings,gross_exposure,regime_exposure,median_pred_raw,max_pred_raw
2026-06-23,2026-05-31,0,759,372,365,315,38,589,27,16,0,0,0,0,0,0,0,5,0.14903949052486087,1.0,-0.015173824495277433,1.1051927755393152
2026-06-24,2026-05-31,0,759,415,385,332,38,590,22,16,0,0,0,0,0,0,0,5,0.1496869790351775,1.0,0.009630983149910795,1.1534150963689596
2026-06-25,2026-05-31,0,758,450,369,335,42,589,29,16,0,0,0,0,0,0,0,5,0.14913111700666176,1.0,0.022690332181991277,1.1420013879304118
2026-06-26,2026-05-31,0,758,537,415,395,41,589,29,16,0,0,0,0,0,0,0,5,0.14942460411347008,1.0,0.08214008188366627,1.2031004732061084
2026-06-29,2026-05-31,0,758,544,424,389,33,587,25,16,0,0,0,0,0,0,0,5,0.1506623316227956,1.0,0.0960583277083852,1.0765001716554847
2026-06-30,2026-05-31,0,758,635,637,587,32,587,20,16,0,0,0,0,0,0,0,5,0.15105511355475953,1.0,0.24210964259521536,1.1259989009377922
2026-07-01,2026-05-31,0,757,714,636,621,28,587,19,16,1,0,0,0,0,0,0,5,0.07555586616440055,0.5,0.2507295341668344,1.071716692403847
2026-07-02,2026-05-31,0,757,739,643,639,28,587,12,16,1,1,0,0,0,0,0,6,0.08697271354525091,0.5,0.22680710096632184,1.09516932221575
2026-07-06,2026-05-31,0,756,726,676,661,24,585,14,16,3,0,0,0,0,0,0,6,0.08685938043287017,0.5,0.230131079032527,1.1170212365621528
2026-07-07,2026-05-31,0,754,666,639,598,25,584,26,16,4,1,0,0,0,0,0,7,0.2071046170418831,1.0,0.16306599818870782,1.0173268069701558
2026-07-08,2026-05-31,0,754,586,454,433,23,585,28,16,6,2,0,0,0,0,0,9,0.27327641571422245,1.0,0.07487698910981218,0.9235772341178108
2026-07-09,2026-05-31,0,754,686,624,595,24,585,22,16,3,0,0,0,0,0,0,9,0.2729242265251904,1.0,0.16244049753214074,0.9714594561902425
2026-07-10,2026-05-31,0,754,714,699,681,17,584,28,16,7,3,0,0,0,0,0,12,0.37156961091988344,1.0,0.23759227671735297,0.9367115436978125
2026-07-13,2026-05-31,0,754,334,374,264,23,585,39,16,9,4,0,0,0,0,0,16,0.49517984181385694,1.0,-0.007093531348056225,0.7588529454020069
2026-07-14,2026-05-31,0,754,473,650,453,20,585,33,16,9,2,0,0,0,0,0,18,0.55973194295805,1.0,0.12844665370123529,0.8087935459182438
2026-07-15,2026-05-31,0,754,600,662,561,11,584,28,16,7,1,0,0,0,0,0,19,0.5925630837914746,1.0,0.1860955733505723,0.9012139764848894
2026-07-16,2026-05-31,0,745,318,373,260,18,577,36,15,9,3,0,0,0,0,0,22,0.6943665430833112,1.0,-0.002664808738288206,0.769449847172823
2026-07-17,2026-05-31,0,745,139,164,102,27,577,29,15,4,0,0,0,0,3,0,19,0.6003202669171546,1.0,-0.16839799418531703,0.6026925589736072
2026-07-20,2026-05-31,0,746,147,230,122,28,577,32,15,3,1,0,0,0,2,0,18,0.5667242708971518,1.0,-0.12540824528604277,0.6214984718036282
2026-07-21,2026-05-31,0,746,236,226,148,19,575,28,15,9,4,0,0,0,0,0,22,0.7005308125639182,1.0,-0.09729001023210262,0.622113713808303
2026-07-22,2026-05-31,0,746,297,420,245,15,576,33,15,7,2,0,0,0,0,0,24,0.765918844031684,1.0,-0.005861974295451185,0.8939149417038253
2026-07-23,2026-05-31,0,743,146,110,77,19,574,22,15,3,0,0,0,0,6,0,18,0.5778341518637973,1.0,-0.19003509731628737,0.5805979940993269
2026-07-24,2026-05-31,0,742,127,129,77,24,573,31,15,6,2,0,0,0,1,0,19,0.6034409365962519,1.0,-0.18965333544933488,0.5644698876580807
2026-07-27,2026-05-31,0,743,139,208,103,20,574,31,15,5,1,0,0,0,0,0,20,0.6337145906458627,1.0,-0.13288387088715872,0.5994399425670003
2026-07-28,2026-05-31,0,743,252,328,195,25,574,26,15,4,0,0,0,0,1,0,19,0.605337054201159,1.0,-0.0450259812756673,0.6547898448983872
2026-07-29,2026-05-31,0,742,170,202,128,30,573,15,15,1,1,0,0,0,1,2,17,0.27042710476082504,0.5,-0.1508875077501135,0.6284971542088416
2026-07-30,2026-05-31,0,743,152,184,113,28,574,44,15,10,3,0,0,0,1,0,19,0.6093973446327597,1.0,-0.1425130541111771,0.5692357453387736
2026-07-31,2026-05-31,0,745,441,472,361,22,577,25,15,11,4,0,0,0,0,0,23,0.7406623380816649,1.0,0.050551013274921175,0.7981877188705271
2026-08-03,2026-05-31,0,742,351,453,275,20,574,25,15,12,1,0,0,0,0,0,24,0.7742225854153335,1.0,0.02547190436789888,0.7326702254772746
2026-08-04,2026-05-31,0,744,389,408,310,23,574,31,15,11,4,0,0,0,0,0,28,0.9021027877683924,1.0,0.026935995135983923,0.5894788472093819
2026-08-05,2026-05-31,0,744,658,532,518,25,574,38,15,13,3,1,0,0,0,0,30,0.9640845355156309,1.0,0.13687739185194706,0.7142978821631585
2026-08-06,2026-05-31,0,746,593,487,454,24,573,36,15,14,3,3,0,0,0,0,30,0.9647466674416229,1.0,0.11150743861981904,0.9071661591172562
2026-08-07,2026-05-31,0,743,519,435,404,27,572,40,15,13,1,1,0,0,0,0,30,0.9637288368847977,1.0,0.08702025020346797,0.9306505992984004
2026-08-10,2026-05-31,0,742,412,342,309,28,572,41,15,15,3,3,0,0,0,0,30,0.9645759977263002,1.0,-0.004029427543187623,0.9002020352076946
2026-08-11,2026-05-31,0,746,475,406,361,32,574,43,15,15,0,0,0,0,0,0,30,0.9606525461234097,1.0,0.06535418120704838,0.9421239118623317
2026-08-12,2026-05-31,0,746,561,412,394,36,574,46,15,14,2,2,0,0,0,0,30,0.9599736232769579,1.0,0.08939854263538988,1.0249585189762414
2026-08-13,2026-05-31,0,746,602,458,429,32,575,42,15,15,0,0,0,0,0,0,30,0.9592427736376492,1.0,0.11521966313109888,0.9048859953130903
2026-08-14,2026-05-31,0,746,507,511,424,30,576,41,15,15,1,1,0,0,0,0,30,0.9600348993531149,1.0,0.11066583735661573,1.0951725391515674
2026-08-17,2026-05-31,0,746,384,451,340,33,575,41,15,14,1,1,0,0,0,0,30,0.9601713100476107,1.0,0.044024071497655554,0.9367718183019655
2026-08-18,2026-05-31,0,746,414,526,372,29,574,48,15,15,0,0,0,0,0,0,30,0.9592773805918167,1.0,0.07654603212426604,0.9593951586646943
2026-08-19,2026-05-31,0,744,506,576,444,29,573,45,15,15,4,4,0,0,0,0,30,0.9599698306016183,1.0,0.12997107012869974,0.8451921421864745
2026-08-20,2026-05-31,0,744,470,564,431,28,572,46,15,15,1,0,1,0,0,0,30,0.9614245099847193,1.0,0.11190411083066513,0.7849137379467364
2026-08-21,2026-05-31,0,743,565,477,437,28,573,41,15,15,1,1,0,0,0,0,30,0.9611173698213011,1.0,0.11597676482139793,0.9372213370066804
2026-08-24,2026-05-31,0,742,407,526,359,27,573,41,15,13,1,1,0,0,0,0,30,0.9612433347369871,1.0,0.05929410865498795,0.7760781221108449
2026-08-25,2026-05-31,0,743,442,498,391,29,572,45,15,15,1,1,0,0,0,0,30,0.9608638907190111,1.0,0.05787186394156531,0.8058841093655873
2026-08-26,2026-05-31,0,743,515,539,438,26,572,43,15,13,1,1,0,0,0,0,30,0.9612160258832133,1.0,0.10970982150547351,0.792270615043439
2026-08-27,2026-05-31,0,743,465,586,426,28,573,46,15,15,3,3,0,0,0,0,30,0.965049581272266,1.0,0.122786521527206,0.9454558531212023
